Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
255,5,2014-08-01,5386,555,1,1,0,1
659,5,2014-08-01,5823,690,1,1,0,1
854,5,2014-08-01,6220,611,1,1,0,1
383,6,2014-08-02,16705,2185,1,0,0,1
84,6,2014-08-02,10659,1244,1,0,0,0
255,6,2014-08-02,6659,724,1,0,0,0
659,6,2014-08-02,3522,409,1,0,0,1
854,6,2014-08-02,5194,537,1,0,0,0
383,7,2014-08-03,0,0,0,0,0,1
84,7,2014-08-03,0,0,0,0,0,0
255,7,2014-08-03,0,0,0,0,0,0
659,7,2014-08-03,0,0,0,0,0,1
854,7,2014-08-03,0,0,0,0,0,0
383,1,2014-08-04,22247,2435,1,1,0,1
84,1,2014-08-04,17128,1698,1,1,0,1
255,1,2014-08-04,8356,709,1,1,0,1
659,1,2014-08-04,7227,754,1,1,0,1
854,1,2014-08-04,8207,760,1,1,0,1
383,2,2014-08-05,18085,2155,1,1,0,1
84,2,2014-08-05,14226,1517,1,1,0,1
255,2,2014-08-05,6379,614,1,1,0,1
659,2,2014-08-05,6573,712,1,1,0,1
854,2,2014-08-05,6584,643,1,1,0,1
383,3,2014-08-06,16912,2047,1,1,0,1
84,3,2014-08-06,13120,1471,1,1,0,1
255,3,2014-08-06,5855,587,1,1,0,1
659,3,2014-08-06,6580,709,1,1,0,1
854,3,2014-08-06,6449,629,1,1,0,1
383,4,2014-08-07,17929,2228,1,1,0,1
84,4,2014-08-07,12336,1374,1,1,0,1
255,4,2014-08-07,6365,603,1,1,0,1
659,4,2014-08-07,5684,638,1,1,0,1
854,4,2014-08-07,5952,595,1,1,0,1
383,5,2014-08-08,17650,2059,1,1,0,1
84,5,2014-08-08,12634,1322,1,1,0,1
255,5,2014-08-08,6384,623,1,1,0,1
659,5,2014-08-08,5240,609,1,1,0,1
854,5,2014-08-08,6211,616,1,1,0,1
383,6,2014-08-09,15652,2004,1,0,0,1
84,6,2014-08-09,9355,1121,1,0,0,0
255,6,2014-08-09,5536,582,1,0,0,0
659,6,2014-08-09,3040,394,1,0,0,1
854,6,2014-08-09,5161,593,1,0,0,0
383,7,2014-08-10,0,0,0,0,0,1
84,7,2014-08-10,0,0,0,0,0,0
255,7,2014-08-10,0,0,0,0,0,0
659,7,2014-08-10,0,0,0,0,0,1
854,7,2014-08-10,0,0,0,0,0,0
383,1,2014-08-11,16504,2025,1,0,0,1
84,1,2014-08-11,11567,1371,1,0,0,1
255,1,2014-08-11,4960,542,1,0,0,1
659,1,2014-08-11,4640,608,1,0,0,1
854,1,2014-08-11,4987,600,1,0,0,1
383,2,2014-08-12,13762,1831,1,0,0,1
84,2,2014-08-12,10754,1243,1,0,0,1
255,2,2014-08-12,4517,469,1,0,0,1
659,2,2014-08-12,4029,558,1,0,0,1
854,2,2014-08-12,4882,562,1,0,0,1
383,3,2014-08-13,12663,1653,1,0,0,1
84,3,2014-08-13,12247,1433,1,0,0,1
255,3,2014-08-13,4658,526,1,0,0,1
659,3,2014-08-13,4206,520,1,0,0,1
854,3,2014-08-13,4569,536,1,0,0,1
383,4,2014-08-14,15235,1987,1,0,0,1
84,4,2014-08-14,10124,1206,1,0,0,1
255,4,2014-08-14,4749,542,1,0,0,1
659,4,2014-08-14,4506,585,1,0,0,1
854,4,2014-08-14,4404,528,1,0,0,1
383,5,2014-08-15,12362,1539,1,0,0,1
84,5,2014-08-15,11185,1241,1,0,0,1
255,5,2014-08-15,5150,587,1,0,0,1
659,5,2014-08-15,3823,471,1,0,0,1
854,5,2014-08-15,5094,555,1,0,0,1
383,6,2014-08-16,16349,2012,1,0,0,1
84,6,2014-08-16,10929,1202,1,0,0,0
255,6,2014-08-16,6201,658,1,0,0,0
659,6,2014-08-16,3017,366,1,0,0,1
854,6,2014-08-16,6562,725,1,0,0,0
383,7,2014-08-17,0,0,0,0,0,1
84,7,2014-08-17,0,0,0,0,0,0
255,7,2014-08-17,0,0,0,0,0,0
659,7,2014-08-17,0,0,0,0,0,1
854,7,2014-08-17,0,0,0,0,0,0
383,1,2014-08-18,19314,2266,1,1,0,1
84,1,2014-08-18,18712,1821,1,1,0,1
255,1,2014-08-18,8690,858,1,1,0,1
659,1,2014-08-18,7356,727,1,1,0,1
854,1,2014-08-18,8611,806,1,1,0,1
383,2,2014-08-19,16766,1989,1,1,0,1
84,2,2014-08-19,17255,1784,1,1,0,1
255,2,2014-08-19,7466,712,1,1,0,1
659,2,2014-08-19,5782,620,1,1,0,1
854,2,2014-08-19,6704,668,1,1,0,1
383,3,2014-08-20,15808,1921,1,1,0,1
84,3,2014-08-20,15886,1789,1,1,0,0
255,3,2014-08-20,6716,709,1,1,0,0
659,3,2014-08-20,6166,667,1,1,0,1
854,3,2014-08-20,6290,637,1,1,0,1
383,4,2014-08-21,16681,2036,1,1,0,1
84,4,2014-08-21,13633,1520,1,1,0,0
255,4,2014-08-21,5756,594,1,1,0,0
659,4,2014-08-21,5229,600,1,1,0,1
854,4,2014-08-21,6758,657,1,1,0,1
383,5,2014-08-22,15912,1914,1,1,0,1
84,5,2014-08-22,12409,1456,1,1,0,0
255,5,2014-08-22,6689,663,1,1,0,0
659,5,2014-08-22,4073,525,1,1,0,1
854,5,2014-08-22,6505,709,1,1,0,1
383,6,2014-08-23,14407,1844,1,0,0,1
84,6,2014-08-23,10275,1278,1,0,0,0
255,6,2014-08-23,5584,639,1,0,0,0
659,6,2014-08-23,2676,367,1,0,0,1
854,6,2014-08-23,6169,713,1,0,0,0
383,7,2014-08-24,0,0,0,0,0,1
84,7,2014-08-24,0,0,0,0,0,0
255,7,2014-08-24,0,0,0,0,0,0
659,7,2014-08-24,0,0,0,0,0,1
854,7,2014-08-24,0,0,0,0,0,0
383,1,2014-08-25,14271,1853,1,0,0,1
84,1,2014-08-25,7265,1195,1,0,0,0
255,1,2014-08-25,5179,550,1,0,0,0
659,1,2014-08-25,3827,521,1,0,0,1
854,1,2014-08-25,4657,557,1,0,0,1
383,2,2014-08-26,12521,1662,1,0,0,1
84,2,2014-08-26,11377,1443,1,0,0,0
255,2,2014-08-26,4071,507,1,0,0,0
659,2,2014-08-26,4045,523,1,0,0,1
854,2,2014-08-26,5149,655,1,0,0,1
383,3,2014-08-27,13261,1763,1,0,0,1
84,3,2014-08-27,11590,1452,1,0,0,0
255,3,2014-08-27,4957,569,1,0,0,0
659,3,2014-08-27,3447,533,1,0,0,1
854,3,2014-08-27,4640,597,1,0,0,1
383,4,2014-08-28,14000,1849,1,0,0,1
84,4,2014-08-28,10547,1295,1,0,0,0
255,4,2014-08-28,4442,511,1,0,0,0
659,4,2014-08-28,4100,567,1,0,0,1
854,4,2014-08-28,4768,534,1,0,0,1
383,5,2014-08-29,16306,2059,1,0,0,1
84,5,2014-08-29,13610,1440,1,0,0,0
255,5,2014-08-29,6041,648,1,0,0,0
659,5,2014-08-29,4243,529,1,0,0,1
854,5,2014-08-29,5717,641,1,0,0,1
383,6,2014-08-30,16937,2079,1,0,0,1
84,6,2014-08-30,11410,1249,1,0,0,0
255,6,2014-08-30,7201,753,1,0,0,0
659,6,2014-08-30,3471,401,1,0,0,1
854,6,2014-08-30,5189,609,1,0,0,0
383,7,2014-08-31,0,0,0,0,0,1
84,7,2014-08-31,0,0,0,0,0,0
255,7,2014-08-31,0,0,0,0,0,0
659,7,2014-08-31,0,0,0,0,0,1
854,7,2014-08-31,0,0,0,0,0,0
383,1,2014-09-01,19390,2314,1,1,0,1
84,1,2014-09-01,19492,1894,1,1,0,0
255,1,2014-09-01,8848,775,1,1,0,0
659,1,2014-09-01,8665,841,1,1,0,1
854,1,2014-09-01,8022,755,1,1,0,0
383,2,2014-09-02,17292,2142,1,1,0,1
84,2,2014-09-02,15460,1542,1,1,0,0
255,2,2014-09-02,6654,635,1,1,0,0
659,2,2014-09-02,6345,673,1,1,0,1
854,2,2014-09-02,7480,692,1,1,0,0
383,3,2014-09-03,19339,2174,1,1,0,1
84,3,2014-09-03,15761,1656,1,1,0,0
255,3,2014-09-03,6538,637,1,1,0,0
659,3,2014-09-03,5958,687,1,1,0,1
854,3,2014-09-03,6989,692,1,1,0,0
383,4,2014-09-04,18805,2253,1,1,0,1
84,4,2014-09-04,13834,1466,1,1,0,0
255,4,2014-09-04,6188,610,1,1,0,0
659,4,2014-09-04,5498,663,1,1,0,1
854,4,2014-09-04,5997,598,1,1,0,0
383,5,2014-09-05,18093,2276,1,1,0,1
84,5,2014-09-05,12205,1424,1,1,0,0
255,5,2014-09-05,6708,661,1,1,0,0
659,5,2014-09-05,5522,663,1,1,0,1
854,5,2014-09-05,6121,627,1,1,0,0
383,6,2014-09-06,17694,2216,1,0,0,0
84,6,2014-09-06,10009,1218,1,0,0,0
255,6,2014-09-06,5779,642,1,0,0,0
659,6,2014-09-06,3555,445,1,0,0,0
854,6,2014-09-06,5293,619,1,0,0,0
383,7,2014-09-07,0,0,0,0,0,0
84,7,2014-09-07,0,0,0,0,0,0
255,7,2014-09-07,0,0,0,0,0,0
659,7,2014-09-07,0,0,0,0,0,0
854,7,2014-09-07,0,0,0,0,0,0
383,1,2014-09-08,18478,2376,1,0,0,0
84,1,2014-09-08,11079,1347,1,0,0,0
255,1,2014-09-08,4925,528,1,0,0,0
659,1,2014-09-08,4471,651,1,0,0,0
854,1,2014-09-08,5300,562,1,0,0,0
383,2,2014-09-09,14612,2049,1,0,0,0
84,2,2014-09-09,10110,1252,1,0,0,0
255,2,2014-09-09,4058,490,1,0,0,0
659,2,2014-09-09,4491,611,1,0,0,0
854,2,2014-09-09,4673,528,1,0,0,0
383,3,2014-09-10,14876,1977,1,0,0,0
84,3,2014-09-10,10802,1402,1,0,0,0
255,3,2014-09-10,5075,542,1,0,0,0
659,3,2014-09-10,4536,597,1,0,0,0
854,3,2014-09-10,5284,591,1,0,0,0
383,4,2014-09-11,15810,2126,1,0,0,0
84,4,2014-09-11,10095,1270,1,0,0,0
255,4,2014-09-11,4984,542,1,0,0,0
659,4,2014-09-11,3653,571,1,0,0,0
854,4,2014-09-11,4900,574,1,0,0,0
383,5,2014-09-12,14030,1970,1,0,0,0
84,5,2014-09-12,10884,1307,1,0,0,0
255,5,2014-09-12,4975,546,1,0,0,0
659,5,2014-09-12,4157,566,1,0,0,0
854,5,2014-09-12,5586,647,1,0,0,0
383,6,2014-09-13,17826,2265,1,0,0,0
84,6,2014-09-13,10923,1230,1,0,0,0
255,6,2014-09-13,6384,656,1,0,0,0
659,6,2014-09-13,3613,437,1,0,0,0
854,6,2014-09-13,7591,865,1,0,0,0
383,7,2014-09-14,0,0,0,0,0,0
84,7,2014-09-14,0,0,0,0,0,0
255,7,2014-09-14,0,0,0,0,0,0
659,7,2014-09-14,0,0,0,0,0,0
854,7,2014-09-14,0,0,0,0,0,0
383,1,2014-09-15,20850,2529,1,1,0,0
84,1,2014-09-15,18088,1729,1,1,0,0
255,1,2014-09-15,7531,672,1,1,0,0
659,1,2014-09-15,7050,751,1,1,0,0
854,1,2014-09-15,7594,684,1,1,0,0
383,2,2014-09-16,18052,2353,1,1,0,0
84,2,2014-09-16,14271,1465,1,1,0,0
255,2,2014-09-16,5759,549,1,1,0,0
659,2,2014-09-16,6363,702,1,1,0,0
854,2,2014-09-16,5793,560,1,1,0,0
383,3,2014-09-17,17037,2259,1,1,0,0
84,3,2014-09-17,13425,1473,1,1,0,0
255,3,2014-09-17,5973,596,1,1,0,0
659,3,2014-09-17,5928,678,1,1,0,0
854,3,2014-09-17,5615,574,1,1,0,0
383,4,2014-09-18,17915,2274,1,1,0,0
84,4,2014-09-18,12389,1402,1,1,0,0
255,4,2014-09-18,6056,587,1,1,0,0
659,4,2014-09-18,5081,591,1,1,0,0
854,4,2014-09-18,5943,553,1,1,0,0
383,5,2014-09-19,16693,2217,1,1,0,0
84,5,2014-09-19,11943,1358,1,1,0,0
255,5,2014-09-19,6195,624,1,1,0,0
659,5,2014-09-19,5517,646,1,1,0,0
854,5,2014-09-19,6303,644,1,1,0,0
383,6,2014-09-20,16776,2140,1,0,0,0
84,6,2014-09-20,9831,1155,1,0,0,0
255,6,2014-09-20,5233,630,1,0,0,0
659,6,2014-09-20,2849,371,1,0,0,0
854,6,2014-09-20,6388,737,1,0,0,0
383,7,2014-09-21,0,0,0,0,0,0
84,7,2014-09-21,0,0,0,0,0,0
255,7,2014-09-21,0,0,0,0,0,0
659,7,2014-09-21,0,0,0,0,0,0
854,7,2014-09-21,0,0,0,0,0,0
383,1,2014-09-22,15772,2109,1,0,0,0
84,1,2014-09-22,9613,1158,1,0,0,0
255,1,2014-09-22,4350,532,1,0,0,0
659,1,2014-09-22,4393,580,1,0,0,0
854,1,2014-09-22,5466,630,1,0,0,0
383,2,2014-09-23,13943,1874,1,0,0,0
84,2,2014-09-23,9378,1177,1,0,0,0
255,2,2014-09-23,3881,434,1,0,0,0
659,2,2014-09-23,4779,647,1,0,0,0
854,2,2014-09-23,4772,569,1,0,0,0
383,3,2014-09-24,12957,1876,1,0,0,0
84,3,2014-09-24,10133,1295,1,0,0,0
255,3,2014-09-24,4160,496,1,0,0,0
659,3,2014-09-24,4189,582,1,0,0,0
854,3,2014-09-24,4537,528,1,0,0,0
383,4,2014-09-25,14316,1999,1,0,0,0
84,4,2014-09-25,9267,1163,1,0,0,0
255,4,2014-09-25,4314,511,1,0,0,0
659,4,2014-09-25,3929,529,1,0,0,0
854,4,2014-09-25,4646,547,1,0,0,0
383,5,2014-09-26,14815,1931,1,0,0,0
84,5,2014-09-26,9967,1179,1,0,0,0
255,5,2014-09-26,4960,597,1,0,0,0
659,5,2014-09-26,4114,547,1,0,0,0
854,5,2014-09-26,5300,590,1,0,0,0
383,6,2014-09-27,17078,2174,1,0,0,0
84,6,2014-09-27,9734,1205,1,0,0,0
255,6,2014-09-27,5816,662,1,0,0,0
659,6,2014-09-27,3368,437,1,0,0,0
854,6,2014-09-27,7147,777,1,0,0,0
383,7,2014-09-28,0,0,0,0,0,0
84,7,2014-09-28,0,0,0,0,0,0
255,7,2014-09-28,0,0,0,0,0,0
659,7,2014-09-28,0,0,0,0,0,0
854,7,2014-09-28,0,0,0,0,0,0
383,1,2014-09-29,21516,2506,1,1,0,0
84,1,2014-09-29,16615,1595,1,1,0,0
255,1,2014-09-29,7032,675,1,1,0,0
659,1,2014-09-29,6975,737,1,1,0,0
854,1,2014-09-29,8613,737,1,1,0,0
383,2,2014-09-30,21824,2523,1,1,0,0
84,2,2014-09-30,17189,1663,1,1,0,0
255,2,2014-09-30,7314,662,1,1,0,0
659,2,2014-09-30,7207,759,1,1,0,0
854,2,2014-09-30,9377,841,1,1,0,0
383,3,2014-10-01,21136,2507,1,1,0,0
84,3,2014-10-01,16733,1689,1,1,0,0
255,3,2014-10-01,6636,655,1,1,0,0
659,3,2014-10-01,6261,689,1,1,0,0
854,3,2014-10-01,5910,630,1,1,0,0
383,4,2014-10-02,21803,2737,1,1,0,0
84,4,2014-10-02,15453,1654,1,1,0,0
255,4,2014-10-02,7886,771,1,1,0,0
659,4,2014-10-02,5900,719,1,1,0,0
854,4,2014-10-02,7168,687,1,1,0,0
383,5,2014-10-03,0,0,0,1,a,0
84,5,2014-10-03,0,0,0,1,a,0
255,5,2014-10-03,0,0,0,1,a,0
659,5,2014-10-03,0,0,0,1,a,0
854,5,2014-10-03,0,0,0,1,a,0
383,6,2014-10-04,20450,2496,1,0,0,0
84,6,2014-10-04,12622,1430,1,0,0,0
255,6,2014-10-04,6516,721,1,0,0,0
659,6,2014-10-04,4857,555,1,0,0,0
854,6,2014-10-04,7382,798,1,0,0,0
383,7,2014-10-05,0,0,0,0,0,0
84,7,2014-10-05,0,0,0,0,0,0
255,7,2014-10-05,0,0,0,0,0,0
659,7,2014-10-05,0,0,0,0,0,0
854,7,2014-10-05,0,0,0,0,0,0
383,1,2014-10-06,21067,2536,1,1,0,0
84,1,2014-10-06,17478,1674,1,1,0,1
255,1,2014-10-06,7412,715,1,1,0,1
659,1,2014-10-06,8803,888,1,1,0,0
854,1,2014-10-06,7373,659,1,1,0,0
383,2,2014-10-07,17846,2138,1,1,0,0
84,2,2014-10-07,13579,1340,1,1,0,1
255,2,2014-10-07,6368,559,1,1,0,1
659,2,2014-10-07,6853,753,1,1,0,0
854,2,2014-10-07,7387,672,1,1,0,0
383,3,2014-10-08,18315,2191,1,1,0,0
84,3,2014-10-08,13412,1497,1,1,0,1
255,3,2014-10-08,6467,609,1,1,0,1
659,3,2014-10-08,6038,702,1,1,0,0
854,3,2014-10-08,7952,786,1,1,0,0
383,4,2014-10-09,18261,2306,1,1,0,0
84,4,2014-10-09,12481,1355,1,1,0,1
255,4,2014-10-09,6573,614,1,1,0,1
659,4,2014-10-09,5936,681,1,1,0,0
854,4,2014-10-09,6595,644,1,1,0,0
383,5,2014-10-10,19042,2307,1,1,0,0
84,5,2014-10-10,12062,1333,1,1,0,1
255,5,2014-10-10,5786,613,1,1,0,1
659,5,2014-10-10,5955,710,1,1,0,0
854,5,2014-10-10,7104,706,1,1,0,0
383,6,2014-10-11,17541,2303,1,0,0,0
84,6,2014-10-11,9908,1170,1,0,0,0
255,6,2014-10-11,5523,575,1,0,0,0
659,6,2014-10-11,3553,480,1,0,0,0
854,6,2014-10-11,6718,774,1,0,0,0
383,7,2014-10-12,0,0,0,0,0,0
84,7,2014-10-12,0,0,0,0,0,0
255,7,2014-10-12,0,0,0,0,0,0
659,7,2014-10-12,0,0,0,0,0,0
854,7,2014-10-12,0,0,0,0,0,0
383,1,2014-10-13,15742,2107,1,0,0,0
84,1,2014-10-13,10384,1241,1,0,0,1
255,1,2014-10-13,4529,533,1,0,0,1
659,1,2014-10-13,5384,768,1,0,0,0
854,1,2014-10-13,4042,469,1,0,0,0
383,2,2014-10-14,13337,1911,1,0,0,0
84,2,2014-10-14,10446,1247,1,0,0,1
255,2,2014-10-14,4064,453,1,0,0,1
659,2,2014-10-14,5550,759,1,0,0,0
854,2,2014-10-14,4641,496,1,0,0,0
383,3,2014-10-15,13358,1865,1,0,0,0
84,3,2014-10-15,10396,1287,1,0,0,1
255,3,2014-10-15,4386,517,1,0,0,1
659,3,2014-10-15,4642,685,1,0,0,0
854,3,2014-10-15,4667,523,1,0,0,0
383,4,2014-10-16,15186,2098,1,0,0,0
84,4,2014-10-16,8792,1106,1,0,0,1
255,4,2014-10-16,4684,490,1,0,0,1
659,4,2014-10-16,4976,697,1,0,0,0
854,4,2014-10-16,5007,552,1,0,0,0
383,5,2014-10-17,14389,1932,1,0,0,0
84,5,2014-10-17,10228,1239,1,0,0,1
255,5,2014-10-17,5052,566,1,0,0,1
659,5,2014-10-17,5146,688,1,0,0,0
854,5,2014-10-17,5889,684,1,0,0,0
383,6,2014-10-18,16154,2126,1,0,0,0
84,6,2014-10-18,10138,1212,1,0,0,0
255,6,2014-10-18,5298,612,1,0,0,0
659,6,2014-10-18,3144,441,1,0,0,0
854,6,2014-10-18,6172,716,1,0,0,0
383,7,2014-10-19,0,0,0,0,0,0
84,7,2014-10-19,0,0,0,0,0,0
255,7,2014-10-19,0,0,0,0,0,0
659,7,2014-10-19,0,0,0,0,0,0
854,7,2014-10-19,0,0,0,0,0,0
383,1,2014-10-20,19008,2298,1,1,0,1
84,1,2014-10-20,16616,1603,1,1,0,0
255,1,2014-10-20,7129,660,1,1,0,0
659,1,2014-10-20,7742,919,1,1,0,1
854,1,2014-10-20,7673,727,1,1,0,1
383,2,2014-10-21,15623,2024,1,1,0,1
84,2,2014-10-21,12682,1276,1,1,0,0
255,2,2014-10-21,6284,592,1,1,0,0
659,2,2014-10-21,6455,759,1,1,0,1
854,2,2014-10-21,7187,704,1,1,0,1
383,3,2014-10-22,15811,1901,1,1,0,1
84,3,2014-10-22,13540,1476,1,1,0,0
255,3,2014-10-22,5826,607,1,1,0,0
659,3,2014-10-22,6226,779,1,1,0,1
854,3,2014-10-22,6228,647,1,1,0,1
383,4,2014-10-23,16696,2147,1,1,0,1
84,4,2014-10-23,12973,1434,1,1,0,0
255,4,2014-10-23,5834,591,1,1,0,0
659,4,2014-10-23,6253,803,1,1,0,1
854,4,2014-10-23,7169,715,1,1,0,1
383,5,2014-10-24,17187,2239,1,1,0,1
84,5,2014-10-24,12927,1416,1,1,0,0
255,5,2014-10-24,6353,609,1,1,0,0
659,5,2014-10-24,4986,633,1,1,0,1
854,5,2014-10-24,7042,707,1,1,0,1
383,6,2014-10-25,16135,2081,1,0,0,1
84,6,2014-10-25,9882,1180,1,0,0,0
255,6,2014-10-25,5690,640,1,0,0,0
659,6,2014-10-25,2927,431,1,0,0,1
854,6,2014-10-25,6285,714,1,0,0,0
383,7,2014-10-26,0,0,0,0,0,1
84,7,2014-10-26,0,0,0,0,0,0
255,7,2014-10-26,0,0,0,0,0,0
659,7,2014-10-26,0,0,0,0,0,1
854,7,2014-10-26,0,0,0,0,0,0
383,1,2014-10-27,15870,2036,1,0,0,1
84,1,2014-10-27,11858,1370,1,0,0,0
255,1,2014-10-27,4294,454,1,0,0,0
659,1,2014-10-27,5347,751,1,0,0,1
854,1,2014-10-27,5573,618,1,0,0,1
383,2,2014-10-28,14065,1827,1,0,0,1
84,2,2014-10-28,10746,1307,1,0,0,0
255,2,2014-10-28,4223,458,1,0,0,0
659,2,2014-10-28,4984,712,1,0,0,1
854,2,2014-10-28,4890,559,1,0,0,1
383,3,2014-10-29,13744,1836,1,0,0,1
84,3,2014-10-29,10506,1225,1,0,0,0
255,3,2014-10-29,4883,545,1,0,0,0
659,3,2014-10-29,4270,628,1,0,0,1
854,3,2014-10-29,5498,618,1,0,0,1
383,4,2014-10-30,16955,2099,1,0,0,1
84,4,2014-10-30,11047,1314,1,0,0,0
255,4,2014-10-30,6497,646,1,0,0,0
659,4,2014-10-30,4826,688,1,0,0,1
854,4,2014-10-30,6284,733,1,0,0,1
383,5,2014-10-31,17041,2242,1,0,0,1
84,5,2014-10-31,14612,1630,1,0,0,0
255,5,2014-10-31,9053,883,1,0,0,0
659,5,2014-10-31,5503,728,1,0,0,1
854,5,2014-10-31,0,0,0,0,a,1
383,6,2014-11-01,17789,2348,1,0,0,0
84,6,2014-11-01,0,0,0,0,a,0
255,6,2014-11-01,0,0,0,0,a,0
659,6,2014-11-01,3455,463,1,0,0,0
854,6,2014-11-01,7413,871,1,0,0,0
383,7,2014-11-02,0,0,0,0,0,0
84,7,2014-11-02,0,0,0,0,0,0
255,7,2014-11-02,0,0,0,0,0,0
659,7,2014-11-02,0,0,0,0,0,0
854,7,2014-11-02,0,0,0,0,0,0
383,1,2014-11-03,20005,2405,1,1,0,0
84,1,2014-11-03,20931,1894,1,1,0,0
255,1,2014-11-03,10213,864,1,1,0,0
659,1,2014-11-03,8457,935,1,1,0,0
854,1,2014-11-03,7381,674,1,1,0,0
383,2,2014-11-04,18484,2372,1,1,0,0
84,2,2014-11-04,17711,1631,1,1,0,0
255,2,2014-11-04,7668,692,1,1,0,0
659,2,2014-11-04,8113,903,1,1,0,0
854,2,2014-11-04,6939,697,1,1,0,0
383,3,2014-11-05,18123,2179,1,1,0,0
84,3,2014-11-05,16933,1700,1,1,0,0
255,3,2014-11-05,7251,663,1,1,0,0
659,3,2014-11-05,7186,847,1,1,0,0
854,3,2014-11-05,7294,687,1,1,0,0
383,4,2014-11-06,17404,2161,1,1,0,0
84,4,2014-11-06,14404,1474,1,1,0,0
255,4,2014-11-06,6646,676,1,1,0,0
659,4,2014-11-06,5964,759,1,1,0,0
854,4,2014-11-06,7424,734,1,1,0,0
383,5,2014-11-07,16892,2120,1,1,0,0
84,5,2014-11-07,13505,1432,1,1,0,0
255,5,2014-11-07,7407,689,1,1,0,0
659,5,2014-11-07,5724,678,1,1,0,0
854,5,2014-11-07,7441,785,1,1,0,0
383,6,2014-11-08,16333,2134,1,0,0,0
84,6,2014-11-08,11749,1305,1,0,0,0
255,6,2014-11-08,7342,748,1,0,0,0
659,6,2014-11-08,4261,513,1,0,0,0
854,6,2014-11-08,7834,1038,1,0,0,0
383,7,2014-11-09,0,0,0,0,0,0
84,7,2014-11-09,0,0,0,0,0,0
255,7,2014-11-09,0,0,0,0,0,0
659,7,2014-11-09,0,0,0,0,0,0
854,7,2014-11-09,0,0,0,0,0,0
383,1,2014-11-10,19473,2385,1,1,0,0
84,1,2014-11-10,14945,1538,1,1,0,0
255,1,2014-11-10,6785,681,1,1,0,0
659,1,2014-11-10,8023,920,1,1,0,0
854,1,2014-11-10,6812,693,1,1,0,0
383,2,2014-11-11,17020,2161,1,1,0,0
84,2,2014-11-11,13397,1381,1,1,0,0
255,2,2014-11-11,6907,627,1,1,0,0
659,2,2014-11-11,7193,829,1,1,0,0
854,2,2014-11-11,6436,633,1,1,0,0
383,3,2014-11-12,16774,2159,1,1,0,0
84,3,2014-11-12,13784,1548,1,1,0,0
255,3,2014-11-12,6156,626,1,1,0,0
659,3,2014-11-12,6103,780,1,1,0,0
854,3,2014-11-12,6608,612,1,1,0,0
383,4,2014-11-13,17987,2335,1,1,0,0
84,4,2014-11-13,12997,1356,1,1,0,0
255,4,2014-11-13,6478,603,1,1,0,0
659,4,2014-11-13,6681,815,1,1,0,0
854,4,2014-11-13,6492,615,1,1,0,0
383,5,2014-11-14,18101,2317,1,1,0,0
84,5,2014-11-14,12987,1367,1,1,0,0
255,5,2014-11-14,6633,658,1,1,0,0
659,5,2014-11-14,5954,756,1,1,0,0
854,5,2014-11-14,6699,693,1,1,0,0
383,6,2014-11-15,16349,2203,1,0,0,0
84,6,2014-11-15,10559,1167,1,0,0,0
255,6,2014-11-15,6287,672,1,0,0,0
659,6,2014-11-15,3398,444,1,0,0,0
854,6,2014-11-15,7101,828,1,0,0,0
383,7,2014-11-16,0,0,0,0,0,0
84,7,2014-11-16,0,0,0,0,0,0
255,7,2014-11-16,0,0,0,0,0,0
659,7,2014-11-16,0,0,0,0,0,0
854,7,2014-11-16,0,0,0,0,0,0
383,1,2014-11-17,16059,2167,1,0,0,0
84,1,2014-11-17,11855,1397,1,0,0,0
255,1,2014-11-17,5026,562,1,0,0,0
659,1,2014-11-17,5045,707,1,0,0,0
854,1,2014-11-17,5463,610,1,0,0,0
383,2,2014-11-18,15038,2012,1,0,0,0
84,2,2014-11-18,11582,1290,1,0,0,0
255,2,2014-11-18,4694,496,1,0,0,0
659,2,2014-11-18,4902,614,1,0,0,0
854,2,2014-11-18,5755,633,1,0,0,0
383,3,2014-11-19,14799,1939,1,0,0,0
84,3,2014-11-19,11487,1395,1,0,0,0
255,3,2014-11-19,4882,541,1,0,0,0
659,3,2014-11-19,5434,752,1,0,0,0
854,3,2014-11-19,0,0,0,0,a,0
383,4,2014-11-20,15172,2094,1,0,0,0
84,4,2014-11-20,10620,1248,1,0,0,0
255,4,2014-11-20,4374,510,1,0,0,0
659,4,2014-11-20,5477,703,1,0,0,0
854,4,2014-11-20,6497,710,1,0,0,0
383,5,2014-11-21,14412,2000,1,0,0,0
84,5,2014-11-21,11319,1280,1,0,0,0
255,5,2014-11-21,5493,607,1,0,0,0
659,5,2014-11-21,4756,652,1,0,0,0
854,5,2014-11-21,6321,709,1,0,0,0
383,6,2014-11-22,16699,2165,1,0,0,0
84,6,2014-11-22,11206,1228,1,0,0,0
255,6,2014-11-22,6542,684,1,0,0,0
659,6,2014-11-22,3469,448,1,0,0,0
854,6,2014-11-22,8120,877,1,0,0,0
383,7,2014-11-23,0,0,0,0,0,0
84,7,2014-11-23,0,0,0,0,0,0
255,7,2014-11-23,0,0,0,0,0,0
659,7,2014-11-23,0,0,0,0,0,0
854,7,2014-11-23,0,0,0,0,0,0
383,1,2014-11-24,20976,2322,1,1,0,0
84,1,2014-11-24,17586,1722,1,1,0,0
255,1,2014-11-24,7775,727,1,1,0,0
659,1,2014-11-24,8042,948,1,1,0,0
